21363 91286
6923 1241 0.6
1324 1242 0.2
2135 1242 0.2
6175 1242 0.3
9687 1242 0.9
13065 1242 0.8
2180 1243 0.4
2346 1243 0.3
7227 1243 0.9
7385 1243 0.5
15598 1243 0.9
1614 1245 0.6
4572 1245 0.7
4783 1245 0.8
7944 1245 0.6
12826 1245 0.7
16659 1245 0.7
18278 1245 0.3
19619 1245 0.7
2264 1246 0.2
5356 1246 0.7
9506 1246 0.7
11648 1246 0.6
12260 1246 0.8
12261 1246 0.9
13874 1246 0.7
15163 1246 0.2
2509 1247 0.8
5051 1247 0.7
17552 1247 0.3
20283 1247 0.8
6272 1248 0.6
18080 1248 0.3
2280 1249 0.3
3214 1249 0.3
12145 1249 0.8
18715 1249 0.6
21041 1249 0.6
1371 1250 0.9
20663 1250 0.7
1787 1251 0.5
5321 1251 0.3
13132 1252 0.6
16130 1252 0.2
17568 1252 0.4
1423 1253 0.5
3714 1253 0.3
5286 1253 0.3
12641 1253 0.4
6949 1254 0.2
11749 1254 0.7
14188 1254 0.8
15197 1254 0.3
16491 1254 0.6
17164 1254 0.4
19776 1254 0.6
20033 1254 0.5
9122 1255 0.7
16126 1255 0.6
2734 1256 0.9
3311 1256 0.2
5620 1256 0.2
6629 1256 0.1
7267 1256 0.7
10451 1256 0.4
10847 1256 0.4
12244 1256 0.5
16160 1256 0.5
16535 1256 0.9
16716 1256 0.8
5876 1257 0.1
18681 1257 0.8
1741 1258 0.3
2997 1258 0.8
5228 1258 0.1
7252 1258 0.5
7515 1258 0.3
7608 1258 0.4
7949 1258 0.7
8894 1258 0.5
10213 1258 0.2
12792 1258 0.8
14477 1258 0.9
19623 1258 0.2
19676 1258 0.7
20525 1258 0.8
21278 1258 0.8
1548 1259 0.3
1584 1259 0.2
2326 1259 0.2
5490 1259 0.7
6570 1259 0.7
6861 1259 0.7
7335 1259 0.5
7681 1259 0.8
8125 1259 0.6
10284 1259 0.7
10645 1259 0.2
12070 1259 0.3
13710 1259 0.2
16481 1259 0.4
17264 1259 0.8
18177 1259 0.4
9226 1260 0.6
13743 1260 0.9
19341 1260 0.7
20190 1260 0.7
2625 1261 0.2
9013 1261 0.8
10959 1261 0.5
1509 1262 0.7
3602 1262 0.7
4002 1262 0.4
4733 1262 0.7
7220 1262 0.7
8462 1262 0.8
8656 1262 0.2
9252 1262 0.7
11689 1262 0.2
15066 1262 0.4
19711 1262 0.6
21159 1262 0.8
1935 1263 0.1
2397 1263 0.2
8570 1263 0.1
8931 1263 0.5
9553 1263 0.1
10481 1263 0.4
18198 1263 0.2
19275 1263 0.5
20870 1263 0.8
2219 1264 0.6
5243 1264 0.4
10519 1264 0.9
10736 1264 0.7
10980 1264 0.4
11168 1264 0.9
12602 1264 0.5
13115 1264 0.6
14267 1264 0.6
14563 1264 0.6
15357 1264 0.2
15630 1264 0.1
17002 1264 0.9
18944 1264 0.2
19075 1264 0.1
19752 1264 0.2
7405 1265 0.2
9092 1265 0.3
11097 1265 0.5
21042 1265 0.3
1453 1266 0.3
1969 1266 0.4
3107 1266 0.8
9711 1266 0.2
15374 1266 0.8
16385 1266 0.7
20832 1266 0.4
1816 1267 0.7
2144 1267 0.1
3186 1267 0.4
5235 1267 0.2
5651 1267 0.2
5710 1267 0.2
5724 1267 0.2
6157 1267 0.7
7009 1267 0.3
7141 1267 0.4
7288 1267 0.4
7980 1267 0.7
8421 1267 0.3
8714 1267 0.8
8801 1267 0.7
9151 1267 0.8
9155 1267 0.4
10460 1267 0.7
15275 1267 0.4
17225 1267 0.9
20753 1267 0.5
6307 1268 0.8
11623 1268 0.6
2791 1269 0.3
7449 1269 0.3
11942 1269 0.9
17738 1269 0.3
2729 1270 0.5
2953 1270 0.7
1696 1271 0.6
3265 1271 0.7
6521 1271 0.8
8971 1271 0.8
14563 1271 0.8
17002 1271 0.8
20395 1271 0.4
2560 1272 0.3
6581 1272 0.8
14653 1272 0.5
17764 1272 0.8
1509 1273 0.6
5032 1273 0.8
8656 1273 0.9
1509 1274 0.2
3073 1274 0.7
3558 1274 0.5
4002 1274 0.4
4244 1274 0.6
5867 1274 0.4
8023 1274 0.5
8656 1274 0.9
8740 1274 0.4
8823 1274 0.2
8861 1274 0.5
9286 1274 0.9
9533 1274 0.6
9657 1274 0.5
11620 1274 0.7
13649 1274 0.3
13799 1274 0.8
15520 1274 0.6
16752 1274 0.8
16937 1274 0.7
18678 1274 0.1
20209 1274 0.2
20487 1274 0.7
20907 1274 0.3
1556 1275 0.2
10878 1275 0.8
18977 1275 0.3
2076 1276 0.1
6326 1276 0.1
6584 1276 0.8
8280 1276 0.3
15248 1276 0.3
20164 1276 0.6
20289 1276 0.2
6031 1277 0.4
13293 1277 0.3
14299 1277 0.3
17341 1277 0.5
4439 1278 0.9
4872 1278 0.5
8162 1278 0.3
9057 1278 0.6
13484 1278 0.9
16206 1278 0.9
19383 1278 0.8
19688 1278 0.4
2033 1279 0.6
2280 1279 0.8
3521 1279 0.6
3629 1279 0.1
4459 1279 0.7
10470 1279 0.6
18777 1279 0.7
5517 1280 0.8
9055 1280 0.1
19883 1280 0.8
2333 1281 0.8
2572 1281 0.8
2693 1281 0.3
2702 1281 0.5
2704 1281 0.4
2824 1281 0.6
2840 1281 0.1
3742 1281 0.3
5243 1281 0.2
5862 1281 0.7
6550 1281 0.7
11683 1281 0.4
14150 1281 0.5
16473 1281 0.8
16632 1281 0.7
17071 1281 0.3
17891 1281 0.5
18741 1281 0.1
19162 1281 0.4
4981 1282 0.2
8457 1282 0.8
10338 1282 0.6
14984 1282 0.5
17822 1282 0.8
4955 1283 0.3
5856 1283 0.6
7743 1283 0.6
7989 1283 0.9
9199 1283 0.3
14497 1283 0.6
16836 1283 0.3
21154 1283 0.3
7340 1284 0.1
8360 1284 0.4
11343 1284 0.5
14184 1284 0.7
19094 1284 0.5
20032 1284 0.4
7333 1285 0.4
12832 1285 0.1
20844 1285 0.1
4158 1286 0.3
10509 1286 0.2
15993 1286 0.5
16076 1286 0.8
5155 1287 0.5
17217 1287 0.2
6596 1288 0.7
9277 1288 0.6
9599 1288 0.7
11701 1288 0.3
13020 1288 0.2
16556 1288 0.5
6171 1289 0.8
6421 1289 0.2
10655 1289 0.1
17506 1289 0.3
18475 1289 0.1
1977 1290 0.6
2686 1290 0.3
3712 1290 0.6
5481 1290 0.8
5708 1290 0.5
6781 1290 0.4
8604 1290 0.4
10910 1290 0.3
11321 1290 0.7
12235 1290 0.4
14289 1290 0.7
15822 1290 0.3
15830 1290 0.6
16664 1290 0.2
16816 1290 0.7
17185 1290 0.7
17237 1290 0.2
17303 1290 0.3
18726 1290 0.2
3738 1291 0.8
4074 1291 0.7
9451 1291 0.5
9599 1291 0.3
12309 1291 0.9
20142 1292 0.1
1521 1293 0.6
2243 1293 0.3
11093 1293 0.3
11222 1293 0.5
12123 1293 0.9
12949 1293 0.4
13338 1293 0.5
14242 1293 0.6
2947 1294 0.7
4373 1294 0.3
10574 1294 0.3
13973 1294 0.8
17640 1294 0.3
17726 1294 0.3
6625 1295 0.5
8215 1295 0.4
17058 1295 0.6
2180 1296 0.9
3189 1296 0.5
4386 1296 0.2
4648 1296 0.4
5197 1296 0.3
5886 1296 0.5
6202 1296 0.5
6585 1296 0.3
7395 1296 0.6
7666 1296 0.2
7792 1296 0.7
8449 1296 0.6
8886 1296 0.4
9370 1296 0.2
9419 1296 0.5
10541 1296 0.3
10773 1296 0.2
12278 1296 0.7
12305 1296 0.9
12732 1296 0.7
13533 1296 0.6
15658 1296 0.6
17855 1296 0.7
19433 1296 0.2
19592 1296 0.7
19973 1296 0.9
20076 1296 0.6
20797 1296 0.7
2459 1297 0.6
4189 1297 0.1
6172 1297 0.8
8454 1297 0.8
9325 1297 0.6
5638 1298 0.8
6012 1298 0.6
8286 1299 0.5
6956 1300 0.9
7319 1300 0.7
8749 1300 0.7
9882 1300 0.4
10884 1300 0.1
10903 1300 0.9
11385 1300 0.2
11877 1300 0.7
13550 1300 0.2
15497 1300 0.3
20210 1300 0.4
7068 1301 0.4
9309 1301 0.3
14066 1301 0.5
2722 1302 0.9
5778 1302 0.2
11917 1302 0.4
12300 1302 0.7
12614 1302 0.3
10657 1303 0.9
16053 1304 0.6
1852 1305 0.8
4936 1305 0.6
4950 1305 0.5
7573 1305 0.5
8030 1305 0.3
8508 1305 0.6
10335 1305 0.3
16585 1305 0.3
1737 1306 0.7
1918 1306 0.5
3406 1306 0.9
3433 1306 0.8
4759 1306 0.3
4991 1306 0.6
5133 1306 0.2
8244 1306 0.5
8773 1306 0.5
10826 1306 0.8
11500 1306 0.5
14978 1306 0.6
15830 1306 0.2
18276 1306 0.8
20154 1306 0.3
9615 1307 0.4
16473 1307 0.4
16632 1307 0.9
19162 1307 0.1
13088 1309 0.4
2177 1310 0.6
4870 1310 0.7
5403 1310 0.3
13414 1310 0.2
4834 1311 0.5
8212 1311 0.6
16355 1311 0.8
20153 1311 0.2
20865 1311 0.4
2040 1312 0.6
3148 1312 0.4
3459 1312 0.6
4408 1312 0.7
5054 1312 0.3
5543 1312 0.6
6042 1312 0.4
7162 1312 0.5
7489 1312 0.3
7601 1312 0.4
8013 1312 0.8
8186 1312 0.4
8447 1312 0.2
8853 1312 0.4
9025 1312 0.7
9533 1312 0.8
10651 1312 0.2
11783 1312 0.6
14724 1312 0.2
16385 1312 0.1
17332 1312 0.1
18626 1312 0.6
21113 1312 0.6
5068 1313 0.4
9025 1313 0.9
9071 1313 0.6
9533 1313 0.9
10679 1313 0.5
12948 1313 0.1
15359 1313 0.5
17450 1313 0.3
18657 1313 0.8
21113 1313 0.2
3957 1314 0.9
10007 1314 0.5
10897 1314 0.7
13143 1314 0.7
16746 1314 0.5
1390 1315 0.5
1755 1315 0.3
2268 1315 0.7
2507 1315 0.8
3766 1315 0.5
5404 1315 0.3
7709 1315 0.6
8222 1315 0.7
8248 1315 0.3
8468 1315 0.9
9174 1315 0.4
9365 1315 0.8
10282 1315 0.9
10639 1315 0.3
10662 1315 0.2
12089 1315 0.1
12378 1315 0.2
12388 1315 0.5
12695 1315 0.5
13158 1315 0.2
13416 1315 0.4
13948 1315 0.8
14215 1315 0.8
14595 1315 0.8
15539 1315 0.2
16853 1315 0.5
17478 1315 0.2
17556 1315 0.2
19023 1315 0.6
19419 1315 0.3
4602 1316 0.6
18088 1317 0.1
7106 1318 0.5
7444 1318 0.9
10175 1318 0.8
19908 1318 0.7
5979 1319 0.8
5997 1319 0.7
12411 1319 0.7
15294 1319 0.7
15407 1319 0.6
16341 1319 0.2
17529 1319 0.4
1839 1320 0.8
1966 1320 0.9
4827 1320 0.7
5271 1320 0.9
17719 1320 0.7
20265 1320 0.2
21290 1320 0.2
9153 1321 0.6
10101 1321 0.2
15216 1321 0.1
18157 1321 0.9
21254 1321 0.4
1354 1322 0.8
1482 1322 0.5
2681 1322 0.9
3988 1322 0.7
4878 1322 0.5
5295 1322 0.5
5660 1322 0.3
7471 1322 0.3
7862 1322 0.6
8280 1322 0.8
10275 1322 0.6
11124 1322 0.9
11303 1322 0.9
11516 1322 0.1
11565 1322 0.3
13037 1322 0.7
13770 1322 0.2
15628 1322 0.6
16110 1322 0.1
18563 1322 0.8
18567 1322 0.5
18575 1322 0.3
18657 1322 0.2
19514 1322 0.5
4382 1323 0.7
4843 1323 0.5
5555 1323 0.5
6287 1323 0.7
6472 1323 0.7
6977 1323 0.3
12623 1323 0.5
12856 1323 0.6
13220 1323 0.8
14604 1323 0.3
15965 1323 0.8
17463 1323 0.9
18133 1323 0.8
19494 1323 0.3
2135 1324 0.3
6175 1324 0.9
9687 1324 0.8
13065 1324 0.7
12434 1325 0.8
13540 1326 0.5
14274 1326 0.5
1770 1327 0.3
2296 1327 0.4
5142 1327 0.4
9684 1327 0.4
18992 1327 0.8
6528 1328 0.5
3515 1329 0.5
4198 1329 0.8
9162 1329 0.8
11626 1329 0.5
15649 1329 0.2
3341 1330 0.2
3370 1330 0.3
5909 1330 0.6
7717 1330 0.2
10926 1330 0.2
11068 1330 0.2
13988 1330 0.4
15608 1330 0.5
19627 1330 0.8
1669 1331 0.1
1719 1331 0.8
2741 1331 0.3
3413 1331 0.1
3973 1331 0.4
4069 1331 0.1
4331 1331 0.6
5819 1331 0.7
11902 1331 0.5
14062 1331 0.3
20901 1331 0.7
21305 1331 0.5
11175 1332 0.2
18299 1332 0.7
1770 1333 0.9
4799 1333 0.5
7562 1333 0.3
9783 1333 0.6
14446 1333 0.7
4801 1334 0.4
6723 1334 0.7
16473 1334 0.2
16632 1334 0.6
19162 1334 0.8
9023 1335 0.3
12000 1335 0.1
2326 1336 0.6
6682 1336 0.8
10281 1336 0.7
10929 1336 0.9
11869 1336 0.2
12706 1336 0.3
18827 1336 0.3
5937 1337 0.1
6836 1337 0.7
7148 1337 0.3
12315 1337 0.7
14646 1337 0.7
15946 1337 0.2
9977 1338 0.6
15268 1338 0.7
2598 1339 0.5
3553 1339 0.4
5115 1339 0.7
7896 1339 0.8
11311 1339 0.4
12626 1339 0.4
13855 1339 0.4
19597 1339 0.2
5236 1340 0.4
21323 1340 0.3
2037 1341 0.5
3921 1341 0.8
11303 1341 0.5
15592 1341 0.1
1538 1342 0.8
5220 1342 0.3
11096 1342 0.2
15632 1342 0.2
1686 1343 0.3
5098 1343 0.2
6521 1343 0.5
8870 1343 0.9
9278 1343 0.3
10325 1343 0.7
10440 1343 0.6
11029 1343 0.4
12563 1343 0.4
16562 1343 0.3
17691 1343 0.5
20823 1343 0.8
21217 1343 0.4
2093 1344 0.4
9622 1344 0.4
11890 1344 0.2
14065 1344 0.5
15373 1344 0.2
16388 1344 0.6
16728 1344 0.4
19582 1344 0.4
7173 1345 0.9
9708 1345 0.7
19517 1345 0.3
2332 1346 0.3
2562 1346 0.6
2862 1346 0.3
3188 1346 0.6
3512 1346 0.8
4790 1346 0.5
6764 1346 0.4
6827 1346 0.3
7177 1346 0.7
7186 1346 0.7
7279 1346 0.6
8046 1346 0.6
8381 1346 0.9
10313 1346 0.1
10456 1346 0.9
10603 1346 0.8
13146 1346 0.4
14214 1346 0.3
14842 1346 0.3
15465 1346 0.9
15700 1346 0.5
15851 1346 0.5
16761 1346 0.6
17708 1346 0.3
17874 1346 0.7
17993 1346 0.4
4178 1347 0.2
4982 1347 0.1
8655 1347 0.5
14090 1347 0.1
1351 1349 0.9
1811 1349 0.5
3120 1349 0.3
3270 1349 0.5
3761 1349 0.7
4352 1349 0.4
5740 1349 0.3
6665 1349 0.2
8158 1349 0.8
9529 1349 0.4
9580 1349 0.3
9778 1349 0.1
10091 1349 0.4
10384 1349 0.8
10899 1349 0.4
10985 1349 0.7
13138 1349 0.2
14051 1349 0.6
14055 1349 0.3
14109 1349 0.6
15381 1349 0.9
15891 1349 0.7
18338 1349 0.2
18411 1349 0.2
19898 1349 0.6
19977 1349 0.3
10699 1350 0.3
16991 1350 0.7
19923 1350 0.8
9529 1351 0.2
9580 1351 0.2
1725 1352 0.8
3765 1352 0.8
3912 1352 0.5
4970 1352 0.1
6794 1352 0.4
7507 1352 0.4
8113 1352 0.7
9564 1352 0.7
10169 1352 0.5
12059 1352 0.4
14875 1352 0.2
15542 1352 0.9
16729 1352 0.8
17505 1352 0.6
18247 1352 0.3
19448 1352 0.6
19654 1352 0.2
3302 1353 0.8
5125 1353 0.4
7261 1353 0.5
3988 1354 0.6
3063 1355 0.3
5619 1355 0.2
6280 1355 0.9
9546 1355 0.8
10216 1355 0.5
10677 1355 0.6
10785 1355 0.1
11082 1355 0.6
12812 1355 0.7
17013 1355 0.8
21174 1355 0.2
3119 1356 0.8
4351 1356 0.7
6070 1356 0.2
10635 1356 0.7
14876 1356 0.3
15052 1356 0.1
15053 1356 0.1
17455 1356 0.3
18418 1356 0.5
2669 1357 0.6
2725 1357 0.8
10268 1357 0.4
14250 1357 0.6
14465 1357 0.7
15033 1357 0.8
4078 1358 0.2
4895 1358 0.7
9210 1358 0.8
9762 1358 0.2
12134 1358 0.1
12307 1358 0.8
13100 1358 0.2
14140 1358 0.7
17123 1358 0.7
17167 1358 0.8
19974 1358 0.3
20617 1358 0.7
20624 1358 0.1
20779 1358 0.3
7397 1359 0.6
2517 1360 0.4
15645 1360 0.1
6098 1361 0.3
8240 1361 0.5
11190 1361 0.1
12587 1361 0.5
12645 1361 0.4
12978 1361 0.1
15330 1361 0.5
20599 1361 0.2
20775 1361 0.8
20918 1361 0.8
21190 1361 0.7
1641 1362 0.7
3807 1362 0.1
5738 1362 0.6
8175 1362 0.2
14999 1362 0.2
20227 1362 0.4
20265 1362 0.1
8147 1363 0.3
8515 1363 0.4
20035 1363 0.3
3076 1364 0.2
8544 1364 0.2
8714 1364 0.2
9151 1364 0.2
10460 1364 0.7
14136 1364 0.4
17118 1364 0.2
19662 1364 0.7
20832 1364 0.7
2303 1365 0.7
3203 1365 0.9
4971 1365 0.7
6458 1365 0.2
9891 1365 0.4
11243 1365 0.7
12051 1365 0.6
16620 1365 0.3
18641 1365 0.5
19979 1365 0.2
20163 1365 0.6
11488 1366 0.3
5778 1367 0.7
8028 1367 0.1
13963 1367 0.4
14563 1367 0.5
19622 1367 0.2
4082 1368 0.3
4160 1368 0.4
4291 1368 0.2
5290 1368 0.4
6259 1368 0.7
7402 1368 0.1
14152 1368 0.4
18742 1368 0.7
19119 1368 0.8
2118 1369 0.7
6541 1369 0.8
7925 1369 0.1
20774 1369 0.8
3264 1370 0.7
5833 1370 0.4
7356 1370 0.7
12515 1370 0.3
18808 1370 0.7
19790 1370 0.5
6068 1371 0.5
7575 1371 0.9
12475 1371 0.8
20663 1371 0.8
1962 1372 0.1
2105 1372 0.4
3158 1372 0.9
5075 1372 0.1
5096 1372 0.8
5109 1372 0.4
6463 1372 0.8
6467 1372 0.3
10461 1372 0.8
11442 1372 0.6
11612 1372 0.2
14010 1372 0.6
15120 1372 0.7
15286 1372 0.2
17635 1372 0.5
1666 1373 0.5
1791 1373 0.2
3930 1373 0.3
5683 1373 0.5
11444 1373 0.5
14088 1373 0.5
21115 1373 0.1
1873 1374 0.3
2601 1374 0.6
2809 1374 0.5
3352 1374 0.2
4720 1374 0.5
8222 1374 0.2
12278 1374 0.2
12554 1374 0.9
12722 1374 0.5
14795 1374 0.7
16923 1374 0.6
17305 1374 0.8
19828 1374 0.3
21262 1374 0.7
18045 1375 0.7
18057 1375 0.8
6091 1376 0.8
13987 1376 0.2
2221 1377 0.7
2637 1377 0.4
4186 1377 0.4
8338 1377 0.2
8595 1377 0.8
8847 1377 0.4
12459 1377 0.7
13463 1377 0.4
15330 1377 0.5
18586 1377 0.6
20877 1377 0.7
3300 1378 0.5
10323 1378 0.3
6297 1379 0.9
4607 1380 0.6
7260 1380 0.3
10320 1380 0.1
13109 1380 0.6
17685 1380 0.2
11018 1381 0.6
19800 1381 0.3
5530 1382 0.4
2000 1383 0.5
6324 1383 0.5
8885 1383 0.6
9087 1383 0.2
9936 1383 0.5
13934 1383 0.1
2875 1384 0.5
3307 1384 0.2
3454 1384 0.2
4974 1384 0.9
5029 1384 0.3
5110 1384 0.8
5410 1384 0.2
5414 1384 0.7
5779 1384 0.4
6004 1384 0.2
6030 1384 0.2
8258 1384 0.3
8554 1384 0.6
9846 1384 0.1
10404 1384 0.3
10688 1384 0.8
11054 1384 0.4
11084 1384 0.1
11190 1384 0.5
11513 1384 0.7
12790 1384 0.4
13103 1384 0.5
13341 1384 0.4
13788 1384 0.2
14320 1384 0.8
14368 1384 0.5
14586 1384 0.6
14659 1384 0.1
16059 1384 0.6
17640 1384 0.2
17887 1384 0.5
19421 1384 0.2
20227 1384 0.6
12304 1385 0.8
13829 1385 0.9
14552 1385 0.2
9318 1386 0.6
10090 1386 0.7
12302 1386 0.2
12730 1386 0.8
13842 1386 0.8
16434 1386 0.3
17155 1386 0.3
17753 1386 0.8
17778 1386 0.3
19656 1386 0.1
9577 1387 0.7
1761 1388 0.7
1851 1388 0.3
2142 1388 0.6
2293 1388 0.6
3246 1388 0.3
5017 1388 0.2
6712 1388 0.7
7520 1388 0.2
7803 1388 0.6
12726 1388 0.7
12784 1388 0.3
13158 1388 0.3
14636 1388 0.1
16829 1388 0.3
16854 1388 0.3
17524 1388 0.3
18310 1388 0.5
19837 1388 0.2
20415 1388 0.1
21015 1388 0.4
21075 1388 0.3
2900 1389 0.9
6818 1389 0.8
10473 1389 0.7
16201 1389 0.7
2268 1390 0.3
8290 1390 0.9
15186 1390 0.3
16853 1390 0.2
19023 1390 0.4
13185 1391 0.5
16457 1391 0.9
19861 1391 0.7
4289 1392 0.4
8728 1392 0.3
14435 1392 0.3
17832 1392 0.8
3417 1393 0.7
4132 1393 0.8
4810 1393 0.1
5314 1393 0.2
7152 1393 0.3
10664 1393 0.7
11428 1393 0.5
11731 1393 0.8
11982 1393 0.4
14270 1393 0.7
15022 1393 0.8
15449 1393 0.1
17199 1393 0.9
21203 1393 0.3
10596 1394 0.3
19826 1394 0.8
1664 1395 0.9
5059 1395 0.4
5240 1395 0.9
17501 1395 0.7
2815 1396 0.5
3414 1396 0.7
6211 1396 0.2
6712 1396 0.6
7348 1396 0.5
9738 1396 0.6
16854 1396 0.5
17065 1396 0.7
17432 1396 0.1
1709 1397 0.2
3088 1397 0.7
3828 1397 0.6
3905 1397 0.9
4321 1397 0.4
4581 1397 0.5
5397 1397 0.6
6519 1397 0.5
6598 1397 0.2
6601 1397 0.2
7113 1397 0.4
9355 1397 0.2
9769 1397 0.2
10301 1397 0.3
11334 1397 0.4
13313 1397 0.8
13487 1397 0.4
15449 1397 0.2
20004 1397 0.2
20494 1397 0.4
21218 1397 0.9
8537 1398 0.7
20436 1398 0.7
20976 1398 0.3
4980 1399 0.5
5938 1399 0.3
6936 1399 0.3
20867 1399 0.4
3751 1400 0.2
4833 1400 0.8
5232 1400 0.7
15298 1400 0.7
5236 1401 0.2
19914 1401 0.2
2234 1402 0.4
3525 1402 0.3
8904 1402 0.5
10775 1402 0.2
11483 1402 0.5
14561 1402 0.2
18486 1402 0.9
19251 1402 0.7
2706 1403 0.1
5250 1403 0.5
5259 1403 0.8
5301 1403 0.3
5860 1404 0.7
6437 1404 0.5
6500 1404 0.4
7509 1404 0.8
8928 1404 0.4
9489 1404 0.2
9656 1404 0.9
10046 1404 0.4
14728 1404 0.4
14801 1404 0.9
16564 1404 0.6
18864 1404 0.2
19680 1404 0.5
8233 1405 0.3
4970 1406 0.4
5638 1406 0.9
6448 1406 0.3
15231 1406 0.7
16538 1406 0.8
17303 1406 0.1
17718 1406 0.3
21189 1406 0.5
3697 1407 0.2
5334 1407 0.3
5522 1407 0.5
9829 1407 0.2
11710 1407 0.1
11898 1407 0.8
12147 1407 0.8
12531 1407 0.7
12550 1407 0.8
14637 1407 0.5
15974 1407 0.3
16121 1407 0.5
16391 1407 0.6
17029 1407 0.8
17177 1407 0.5
17523 1407 0.8
19761 1407 0.2
19862 1407 0.3
17133 1408 0.8
6541 1409 0.4
6943 1409 0.5
7925 1409 0.3
8264 1409 0.3
12094 1409 0.9
14008 1409 0.6
15227 1409 0.2
16626 1409 0.1
19907 1409 0.2
2654 1410 0.5
5833 1410 0.4
14237 1410 0.2
16448 1410 0.5
17168 1410 0.9
17886 1410 0.7
4886 1411 0.2
4969 1411 0.2
13831 1411 0.5
21282 1411 0.4
1578 1412 0.2
1854 1412 0.1
3517 1412 0.1
4487 1412 0.8
5059 1412 0.4
8464 1412 0.4
12053 1412 0.1
16584 1412 0.5
17595 1412 0.2
8860 1413 0.4
7005 1414 0.2
13324 1414 0.1
6435 1415 0.1
15503 1415 0.3
18513 1415 0.8
1531 1416 0.1
2725 1416 0.5
16449 1416 0.3
17770 1416 0.1
17936 1416 0.2
2210 1417 0.4
14244 1417 0.3
19846 1417 0.7
20501 1417 0.3
21140 1417 0.7
2558 1418 0.4
10975 1418 0.3
2285 1419 0.1
2955 1419 0.1
4164 1419 0.2
4560 1419 0.4
4903 1419 0.5
5392 1419 0.3
7058 1419 0.6
7305 1419 0.2
7458 1419 0.4
9003 1419 0.4
11640 1419 0.2
12079 1419 0.3
2869 1420 0.4
4580 1420 0.1
10998 1420 0.4
16064 1420 0.6
17946 1420 0.4
3929 1421 0.1
4094 1421 0.6
5297 1421 0.6
5915 1421 0.3
12926 1421 0.6
18297 1421 0.1
18375 1421 0.9
19177 1421 0.3
2575 1422 0.5
2809 1422 0.8
6659 1422 0.5
8855 1422 0.8
10185 1422 0.8
11729 1422 0.4
12557 1422 0.7
14595 1422 0.2
17101 1422 0.8
17305 1422 0.6
18853 1422 0.6
20077 1422 0.8
3714 1423 0.1
5286 1423 0.9
6221 1423 0.7
6547 1423 0.6
12462 1423 0.3
12641 1423 0.9
14456 1423 0.7
19767 1423 0.5
5224 1424 0.6
7619 1424 0.3
8434 1424 0.6
8192 1425 0.9
16128 1425 0.6
17090 1425 0.7
18300 1425 0.8
20243 1425 0.4
11526 1426 0.5
10578 1427 0.5
15919 1427 0.7
5920 1428 0.3
11567 1428 0.7
11739 1428 0.3
13709 1428 0.4
2702 1429 0.3
2824 1429 0.3
2840 1429 0.6
6550 1429 0.7
14103 1429 0.5
14371 1429 0.7
15330 1429 0.4
19165 1429 0.3
4920 1430 0.9
1779 1431 0.6
7812 1431 0.1
1455 1432 0.7
12211 1432 0.9
21159 1432 0.5
4921 1433 0.1
4970 1433 0.9
2868 1434 0.6
3482 1434 0.1
4053 1434 0.3
5406 1434 0.8
9263 1434 0.4
10532 1434 0.6
12616 1434 0.9
13844 1434 0.6
15174 1435 0.1
20513 1435 0.6
8317 1436 0.5
8501 1436 0.8
16262 1436 0.9
7170 1437 0.4
7819 1437 0.2
8444 1437 0.5
8932 1437 0.5
15180 1437 0.5
1777 1438 0.2
13482 1438 0.2
15843 1438 0.4
19309 1438 0.9
20383 1438 0.6
6992 1439 0.8
8026 1439 0.4
12465 1439 0.3
15759 1439 0.6
11179 1440 0.2
21110 1440 0.4
1684 1441 0.6
4454 1441 0.8
14233 1441 0.6
1877 1442 0.9
2064 1442 0.2
2073 1442 0.7
2215 1442 0.5
2262 1442 0.9
2438 1442 0.1
3736 1442 0.5
3750 1442 0.7
4086 1442 0.1
4807 1442 0.9
4995 1442 0.9
5783 1442 0.8
6424 1442 0.6
7568 1442 0.1
7781 1442 0.5
7791 1442 0.2
8348 1442 0.7
8364 1442 0.3
8409 1442 0.8
8831 1442 0.7
9367 1442 0.6
9762 1442 0.4
10285 1442 0.7
10514 1442 0.6
10918 1442 0.6
11052 1442 0.3
11481 1442 0.7
11832 1442 0.5
12596 1442 0.3
13514 1442 0.4
14928 1442 0.2
15116 1442 0.3
15250 1442 0.4
15490 1442 0.7
16649 1442 0.2
16769 1442 0.3
18997 1442 0.9
19576 1442 0.3
19810 1442 0.4
20415 1442 0.6
20521 1442 0.3
20580 1442 0.7
2729 1443 0.4
4788 1443 0.3
5840 1443 0.2
6792 1443 0.8
10417 1443 0.2
13918 1443 0.2
20362 1443 0.4
2061 1444 0.3
3377 1444 0.7
4208 1444 0.4
5553 1444 0.6
11558 1444 0.2
12597 1444 0.4
15249 1444 0.9
17436 1444 0.5
17695 1444 0.1
17751 1444 0.7
20256 1444 0.5
20570 1444 0.6
13509 1445 0.3
19622 1445 0.4
1516 1446 0.5
2513 1446 0.3
2547 1446 0.8
3423 1446 0.5
3600 1446 0.9
3675 1446 0.7
4740 1446 0.6
4745 1446 0.1
5538 1446 0.6
5762 1446 0.8
5793 1446 0.2
5806 1446 0.4
7720 1446 0.8
8943 1446 0.5
9006 1446 0.7
11967 1446 0.8
13381 1446 0.7
15062 1446 0.6
16384 1446 0.7
17395 1446 0.4
18567 1446 0.2
19095 1446 0.3
2772 1447 0.9
19697 1447 0.1
21352 1447 0.1
2909 1448 0.6
4878 1448 0.8
