2708 5278
566 565 0.8
566 567 0.7
566 576 0.7
566 602 0.1
566 622 0.7
566 634 0.6
566 645 0.5
566 672 0.3
566 692 0.1
566 739 0.3
566 774 0.3
566 843 0.5
566 883 0.1
566 911 0.1
566 1013 0.1
566 1214 0.6
566 1317 0.6
566 1374 0.4
566 1377 0.2
566 1379 0.7
566 1402 0.2
566 1439 0.5
566 1441 0.3
566 1530 0.7
566 1541 0.2
566 1547 0.4
566 1586 0.5
566 1617 0.7
566 1677 0.1
566 1728 0.2
566 1742 0.5
566 1783 0.7
566 1791 0.8
566 1860 0.7
566 1958 0.8
566 1976 0.6
566 2028 0.6
566 2119 0.2
566 2443 0.2
566 2473 0.1
566 2481 0.9
566 2486 0.9
566 2629 0.3
566 2630 0.5
566 2643 0.4
566 2673 0.7
567 17 0.5
567 35 0.5
567 174 0.8
567 187 0.7
567 275 0.4
567 322 0.3
567 334 0.5
567 450 0.6
567 467 0.4
567 473 0.4
567 478 0.4
567 484 0.7
567 589 0.6
567 634 0.2
567 672 0.4
567 689 0.5
567 700 0.2
567 734 0.9
567 859 0.8
567 1448 0.8
567 1545 0.2
567 1644 0.8
567 1783 0.6
567 1817 0.6
567 2222 0.6
567 2481 0.2
567 2486 0.4
567 2659 0.6
568 22 0.1
568 278 0.4
568 386 0.5
568 503 0.2
568 971 0.3
568 1829 0.1
570 256 0.3
570 457 0.5
570 515 0.1
570 551 0.3
570 711 0.6
570 768 0.3
570 1001 0.6
570 1026 0.4
570 1093 0.5
570 1182 0.3
570 1270 0.1
570 1274 0.6
570 1431 0.4
570 1458 0.6
570 1523 0.5
570 1713 0.2
570 1987 0.2
570 2100 0.4
571 60 0.3
571 170 0.2
571 213 0.1
571 873 0.9
571 875 0.2
571 1068 0.8
571 1201 0.2
571 1244 0.6
571 1246 0.3
571 1247 0.4
571 1259 0.4
571 1382 0.5
571 1525 0.4
571 1710 0.7
571 1815 0.3
571 1923 0.4
571 2027 0.2
572 20 0.2
572 425 0.7
572 1763 0.5
572 2332 0.3
572 2496 0.9
572 2695 0.3
573 113 0.2
574 271 0.5
574 465 0.3
575 243 0.3
575 1007 0.8
575 1828 0.2
575 1963 0.2
575 2041 0.7
575 2361 0.3
575 2476 0.7
576 883 0.2
576 1379 0.3
576 2486 0.2
577 60 0.4
577 213 0.6
577 294 0.9
577 331 0.8
577 355 0.3
577 356 0.3
577 571 0.1
577 606 0.3
577 727 0.1
577 835 0.2
577 840 0.2
577 864 0.6
577 875 0.2
577 1015 0.3
577 1068 0.3
577 1201 0.8
577 1246 0.9
577 1259 0.3
577 1382 0.7
577 1525 0.5
577 1527 0.3
577 1711 0.1
577 1802 0.3
577 1815 0.8
577 1923 0.5
577 1933 0.2
577 2027 0.7
577 2553 0.7
578 251 0.3
578 313 0.4
578 390 0.9
578 402 0.8
578 1503 0.8
578 1533 0.8
578 2035 0.6
578 2493 0.5
578 2661 0.5
579 14 0.2
579 483 0.5
579 1123 0.4
579 1334 0.6
579 1878 0.7
581 923 0.6
581 1213 0.2
582 50 0.5
582 51 0.8
582 223 0.9
582 581 0.6
583 260 0.7
583 819 0.7
583 1499 0.2
583 1793 0.9
584 51 0.8
584 65 0.4
584 285 0.9
584 644 0.7
584 1127 0.8
584 1215 0.7
584 1279 0.6
584 2372 0.9
584 2399 0.7
584 2569 0.7
586 336 0.7
586 912 0.4
586 1062 0.8
586 1276 0.4
586 2291 0.2
586 2292 0.8
589 187 0.8
589 700 0.2
590 283 0.3
590 593 0.6
592 200 0.7
592 288 0.4
592 454 0.8
592 489 0.6
592 550 0.6
592 849 0.5
592 1033 0.9
592 1106 0.5
592 1187 0.8
592 1359 0.2
592 2156 0.7
592 2183 0.3
592 2476 0.1
592 2691 0.7
593 283 0.5
593 590 0.7
593 1145 0.2
593 1510 0.9
594 301 0.1
594 595 0.7
596 122 0.6
596 234 0.2
598 107 0.6
598 225 0.7
598 435 0.2
608 822 0.2
608 1056 0.3
609 134 0.2
609 180 0.9
609 395 0.4
609 612 0.8
609 681 0.8
609 976 0.3
609 2231 0.4
612 29 0.5
612 134 0.5
612 180 0.8
612 369 0.2
612 387 0.7
612 414 0.6
612 512 0.4
612 580 0.8
612 602 0.2
612 634 0.5
612 717 0.6
612 719 0.7
612 865 0.2
612 900 0.3
612 939 0.1
612 1104 0.6
612 1117 0.4
612 1266 0.1
612 1316 0.6
612 1353 0.3
612 1489 0.8
612 1494 0.2
612 1500 0.6
612 1565 0.4
612 1669 0.9
612 1733 0.9
612 1756 0.5
612 1764 0.6
612 1936 0.6
612 2051 0.6
612 2231 0.5
612 2261 0.5
612 2326 0.2
612 2341 0.7
612 2353 0.4
612 2379 0.4
612 2386 0.6
612 2502 0.3
612 2506 0.3
612 2541 0.2
612 2677 0.8
613 290 0.2
613 1047 0.8
613 2569 0.3
614 233 0.3
614 269 0.6
614 617 0.7
614 2572 0.4
615 616 0.4
616 55 0.7
616 99 0.7
616 557 0.5
617 269 0.9
618 227 0.3
622 472 0.2
622 1860 0.2
623 346 0.8
623 378 0.7
624 638 0.6
624 1065 0.5
624 1938 0.5
624 2141 0.6
625 12 0.4
625 113 0.9
625 573 0.1
625 701 0.5
626 701 0.7
628 339 0.1
628 1058 0.7
628 1271 0.2
628 1563 0.4
628 1680 0.7
630 222 0.8
630 613 0.1
631 409 0.2
631 448 0.1
632 384 0.5
632 1058 0.6
632 1563 0.9
633 402 0.8
633 684 0.5
634 198 0.9
635 431 0.5
635 687 0.1
635 1514 0.3
635 2594 0.6
636 90 0.8
636 173 0.3
636 178 0.7
636 209 0.2
636 257 0.7
636 265 0.7
636 376 0.2
636 382 0.9
636 431 0.1
636 437 0.7
636 443 0.6
636 475 0.3
636 633 0.7
636 635 0.8
636 652 0.3
636 661 0.1
636 684 0.2
636 687 0.7
636 723 0.5
637 119 0.2
637 765 0.7
637 2028 0.8
637 2174 0.6
637 2175 0.6
637 2205 0.4
637 2234 0.9
637 2673 0.3
639 90 0.4
639 228 0.8
639 265 0.7
639 297 0.2
639 349 0.4
639 376 0.7
639 384 0.3
639 442 0.7
639 450 0.2
639 522 0.8
639 619 0.4
639 702 0.3
639 723 0.6
639 780 0.1
639 863 0.7
639 1028 0.2
639 1190 0.3
639 1313 0.6
639 1328 0.5
639 1461 0.5
639 1469 0.3
639 1540 0.6
639 1809 0.3
639 1896 0.6
639 1920 0.6
639 2046 0.8
639 2147 0.2
639 2172 0.9
639 2427 0.6
639 2466 0.4
639 2542 0.3
639 2674 0.9
640 585 0.5
640 1764 0.3
641 21 0.3
641 110 0.8
641 131 0.1
641 200 0.6
641 288 0.4
641 460 0.3
641 550 0.5
641 575 0.4
641 592 0.8
641 636 0.2
641 733 0.4
641 1364 0.1
641 1898 0.8
641 2055 0.5
641 2476 0.5
642 377 0.8
642 485 0.9
642 1740 0.6
643 485 0.2
643 698 0.7
644 50 0.4
644 51 0.1
644 223 0.2
644 1905 0.3
644 2490 0.8
646 52 0.6
646 212 0.5
646 313 0.6
646 743 0.8
647 451 0.2
650 97 0.4
650 167 0.9
650 458 0.5
650 753 0.2
650 1644 0.7
650 2124 0.3
650 2295 0.2
650 2404 0.2
650 2561 0.6
650 2582 0.9
651 473 0.9
651 1558 0.5
653 374 0.2
655 136 0.5
655 1261 0.5
656 199 0.7
657 149 0.6
657 651 0.2
657 658 0.4
657 774 0.3
659 1578 0.4
660 12 0.2
660 398 0.3
660 625 0.3
660 626 0.2
660 696 0.4
661 636 0.6
662 1192 0.4
663 182 0.5
663 519 0.3
664 497 0.3
664 502 0.2
664 2394 0.5
665 979 0.5
668 258 0.3
668 481 0.5
668 868 0.7
668 1357 0.5
668 1929 0.8
668 1975 0.2
668 2073 0.5
668 2228 0.3
668 2271 0.2
669 264 0.6
669 311 0.8
669 605 0.6
669 976 0.8
669 1316 0.8
669 1509 0.8
669 2414 0.4
669 2415 0.1
669 2563 0.8
669 2684 0.3
671 604 0.8
672 1600 0.3
673 131 0.7
673 457 0.4
673 536 0.3
673 550 0.1
673 575 0.1
673 592 0.5
673 925 0.3
673 1004 0.3
673 1005 0.8
673 1294 0.8
673 1344 0.2
673 1364 0.7
673 1387 0.4
673 1461 0.4
673 2005 0.8
673 2330 0.6
673 2361 0.5
673 2654 0.6
673 2697 0.4
676 598 0.2
676 1430 0.1
676 1443 0.6
676 1446 0.3
676 2340 0.8
677 606 0.2
677 1015 0.5
677 1057 0.3
677 1092 0.4
679 529 0.8
683 1792 0.4
683 2431 0.8
685 526 0.5
685 1426 0.8
687 45 0.4
687 117 0.7
687 120 0.3
687 224 0.5
687 226 0.4
687 382 0.8
687 431 0.3
687 684 0.6
687 761 0.3
687 1274 0.3
687 1699 0.5
687 2542 0.2
687 2558 0.4
688 111 0.6
688 627 0.2
688 1158 0.3
688 1565 0.4
688 1701 0.8
688 1705 0.8
688 2382 0.2
688 2684 0.9
689 253 0.9
689 836 0.9
689 1249 0.7
690 1581 0.3
690 1827 0.9
691 446 0.4
691 2458 0.6
692 1558 0.5
693 297 0.8
694 532 0.3
694 649 0.5
694 1472 0.6
694 1502 0.4
697 216 0.2
697 580 0.3
697 1673 0.2
699 361 0.2
699 475 0.7
699 1432 0.2
700 589 0.3
704 2234 0.6
705 377 0.3
710 342 0.2
710 530 0.7
713 55 0.3
713 682 0.1
713 1037 0.7
713 1966 0.9
713 2665 0.5
715 834 0.8
715 1036 0.3
715 1300 0.2
718 524 0.3
718 1123 0.7
718 1878 0.3
718 2503 0.1
718 2569 0.9
720 88 0.4
720 521 0.6
720 610 0.8
720 612 0.8
720 1113 0.8
720 1134 0.7
720 1667 0.7
720 1839 0.4
720 2562 0.2
726 49 0.8
726 94 0.2
727 1069 0.6
727 1419 0.6
728 1800 0.9
729 244 0.5
729 944 0.2
729 1128 0.5
729 1306 0.4
729 1467 0.6
730 68 0.4
730 468 0.8
730 1946 0.3
730 1994 0.7
731 771 0.5
731 1890 0.5
732 331 0.9
732 577 0.2
732 809 0.8
732 1451 0.6
732 1779 0.3
733 21 0.3
733 268 0.8
733 1898 0.7
735 214 0.7
736 87 0.7
736 196 0.4
736 217 0.4
736 308 0.5
736 1957 0.5
736 2107 0.7
736 2528 0.1
736 2650 0.1
739 211 0.5
739 565 0.8
739 576 0.4
739 622 0.3
739 1184 0.7
739 1214 0.5
739 1377 0.6
739 1586 0.2
739 1728 0.3
739 1742 0.6
739 2629 0.1
739 2630 0.6
741 165 0.7
741 419 0.9
741 561 0.5
741 930 0.4
741 1560 0.8
741 1665 0.3
741 1668 0.3
741 1684 0.8
741 1704 0.8
742 688 0.1
742 1158 0.4
744 66 0.3
744 2078 0.5
744 2317 0.6
745 66 0.1
745 744 0.5
745 2078 0.4
745 2317 0.3
746 19 0.6
746 37 0.1
746 73 0.3
746 92 0.1
746 111 0.3
746 125 0.3
746 128 0.8
746 206 0.9
746 356 0.7
746 387 0.4
746 459 0.8
746 478 0.2
746 562 0.8
746 601 0.7
746 667 0.4
746 688 0.6
746 772 0.4
746 963 0.7
746 1158 0.5
746 1565 0.5
746 1701 0.9
746 1705 0.7
746 1757 0.5
746 1764 0.7
746 1887 0.3
746 1933 0.2
746 2163 0.6
746 2166 0.8
746 2326 0.3
746 2337 0.7
746 2438 0.5
748 19 0.8
748 27 0.9
748 44 0.6
748 73 0.4
748 74 0.8
748 84 0.9
748 92 0.2
748 105 0.8
748 111 0.7
748 113 0.8
748 114 0.4
748 125 0.5
748 128 0.9
748 147 0.5
748 154 0.4
748 176 0.1
748 187 0.7
748 199 0.6
748 203 0.9
748 204 0.1
748 205 0.5
748 206 0.6
748 208 0.2
748 218 0.8
748 230 0.7
748 235 0.6
748 236 0.7
748 284 0.3
748 311 0.4
748 316 0.1
748 329 0.8
748 331 0.6
748 337 0.3
748 350 0.7
748 354 0.6
748 363 0.8
748 369 0.8
748 370 0.3
748 387 0.9
748 398 0.3
748 459 0.2
748 490 0.2
748 495 0.2
748 503 0.2
748 527 0.4
748 528 0.3
748 543 0.4
748 546 0.5
748 562 0.4
748 573 0.5
748 580 0.6
748 589 0.9
748 600 0.9
748 601 0.7
748 610 0.7
748 611 0.2
748 621 0.2
748 629 0.4
748 656 0.3
748 666 0.2
748 681 0.8
748 686 0.4
748 696 0.2
748 697 0.8
748 700 0.8
748 701 0.3
748 704 0.2
748 720 0.9
748 725 0.3
748 738 0.6
748 742 0.5
748 764 0.6
748 772 0.1
748 780 0.8
749 139 0.5
749 1934 0.6
750 198 0.9
751 245 0.6
752 9 0.9
752 436 0.4
752 545 0.6
753 1622 0.7
757 177 0.9
758 756 0.3
758 1966 0.6
759 266 0.3
760 24 0.4
760 94 0.1
760 96 0.9
760 100 0.9
760 162 0.8
760 293 0.6
762 10 0.5
762 41 0.2
762 536 0.6
764 242 0.7
764 2356 0.4
765 637 0.4
765 770 0.2
765 1312 0.3
765 1582 0.4
765 2175 0.3
767 79 0.3
767 182 0.1
767 519 0.4
767 980 0.6
767 2533 0.3
768 256 0.5
772 73 0.5
772 105 0.5
773 52 0.2
773 313 0.1
773 743 0.6
773 769 0.5
773 1148 0.5
773 1241 0.6
773 1242 0.8
773 1503 0.6
773 2077 0.1
773 2167 0.8
773 2168 0.6
779 57 0.1
780 543 0.3
780 685 0.1
783 1533 0.8
785 846 0.5
785 1339 0.7
785 1614 0.4
786 1514 0.4
787 792 0.1
788 1438 0.3
789 946 0.2
789 1269 0.6
789 1415 0.5
789 2324 0.7
789 2426 0.3
791 1511 0.4
792 1662 0.5
793 1096 0.8
794 43 0.5
794 164 0.7
794 263 0.6
794 857 0.7
794 944 0.2
794 960 0.6
794 1070 0.4
794 1071 0.2
794 1111 0.1
794 1128 0.2
794 1140 0.3
794 1206 0.3
794 1250 0.2
794 1331 0.4
794 1334 0.9
794 1335 0.1
794 1381 0.4
794 1456 0.7
794 1468 0.5
794 1692 0.9
794 1695 0.6
794 1716 0.2
794 1735 0.4
796 795 0.2
799 508 0.2
799 793 0.7
799 1096 0.3
799 1106 0.2
799 1434 0.7
802 314 0.1
802 1476 0.1
803 974 0.6
804 54 0.8
804 358 0.6
804 1440 0.2
804 1564 0.7
805 1586 0.3
805 1665 0.8
806 991 0.1
808 1439 0.1
809 864 0.1
809 1321 0.4
809 1343 0.7
809 1451 0.8
810 298 0.4
810 813 0.8
810 815 0.8
810 909 0.2
810 920 0.2
810 1045 0.9
810 1081 0.7
810 1191 0.2
810 1223 0.6
810 1230 0.4
810 1366 0.3
810 1616 0.6
810 1640 0.3
813 1045 0.5
813 1081 0.3
813 1366 0.6
815 813 0.8
815 1045 0.4
815 1366 0.5
818 819 0.6
818 820 0.6
819 818 0.7
819 820 0.8
821 830 0.2
821 1116 0.2
825 1216 0.2
825 1708 0.4
826 1216 0.8
826 1708 0.8
827 1238 0.4
827 1274 0.4
827 1423 0.6
827 1458 0.2
827 1607 0.5
829 1423 0.5
829 1458 0.4
833 1702 0.1
834 1517 0.6
834 2002 0.5
835 1815 0.3
836 1249 0.5
838 1687 0.9
839 1459 0.7
840 60 0.9
840 875 0.2
840 1068 0.4
840 1527 0.2
840 1710 0.8
844 569 0.8
844 576 0.9
844 1102 0.2
844 2659 0.9
847 220 0.2
847 758 0.6
847 782 0.3
847 1534 0.3
847 2174 0.8
847 2205 0.9
848 711 0.2
848 849 0.4
848 1033 0.3
848 1403 0.7
848 1469 0.8
849 848 0.6
849 1033 0.5
849 1224 0.5
849 1389 0.3
849 1401 0.2
849 1469 0.1
849 1608 0.8
849 1740 0.6
850 1721 0.8
858 2061 0.6
859 282 0.3
859 992 0.5
859 2036 0.2
861 1941 0.4
863 786 0.8
863 1156 0.5
863 1408 0.4
863 1514 0.8
863 2365 0.5
866 252 0.8
866 796 0.2
866 933 0.3
866 1506 0.3
866 2561 0.4
867 891 0.1
872 1592 0.7
874 921 0.4
876 371 0.5
876 555 0.2
876 776 0.7
876 934 0.6
876 1193 0.9
878 1652 0.1
879 1024 0.8
879 1473 0.3
880 701 0.3
880 980 0.8
881 816 0.9
881 1524 0.8
882 113 0.9
882 573 0.3
882 817 0.3
882 1120 0.1
882 1412 0.4
882 2204 0.2
882 2296 0.6
882 2406 0.7
882 2455 0.7
882 2703 0.7
883 1013 0.2
883 1317 0.8
883 1617 0.4
884 1211 0.7
884 1666 0.8
886 832 0.5
888 984 0.8
888 1532 0.8
889 42 0.4
889 897 0.4
889 1732 0.3
892 1438 0.5
893 890 0.3
895 1256 0.7
896 1437 0.4
899 1688 0.7
903 911 0.6
903 965 0.5
903 966 0.7
903 967 0.3
903 982 0.1
905 116 0.4
905 353 0.6
905 890 0.8
905 893 0.4
905 1373 0.1
905 1734 0.1
906 1398 0.8
910 828 0.2
911 765 0.8
911 812 0.4
911 903 0.7
911 965 0.3
911 967 0.5
911 982 0.9
911 983 0.5
911 1118 0.8
911 1132 0.6
911 1141 0.9
911 1222 0.7
911 1254 0.8
911 1312 0.1
911 1433 0.9
911 1482 0.2
911 1574 0.5
911 1590 0.2
911 1591 0.5
911 1674 0.5
912 178 0.9
913 1150 0.8
913 1151 0.8
914 828 0.1
914 910 0.6
915 273 0.6
917 2374 0.8
917 2375 0.8
917 2687 0.5
918 785 0.6
918 851 0.4
918 1339 0.6
920 909 0.7
923 924 0.5
923 1234 0.4
923 1417 0.5
924 1234 0.4
924 1417 0.6
925 1481 0.5
930 2443 0.7
931 806 0.8
931 1063 0.8
931 1255 0.8
935 845 0.9
935 861 0.5
935 941 0.7
935 1010 0.2
935 1354 0.9
935 1632 0.2
939 1128 0.6
939 2197 0.2
940 1243 0.8
942 1442 0.4
942 1718 0.8
947 1180 0.4
952 1402 0.5
953 1065 0.7
955 451 0.2
955 1462 0.2
955 1592 0.7
956 1281 0.8
962 1516 0.5
963 830 0.5
965 903 0.3
965 966 0.4
965 967 0.4
965 1141 0.8
965 1433 0.5
965 1482 0.5
965 1674 0.4
966 178 0.8
966 967 0.5
966 982 0.6
966 1061 0.8
966 1141 0.3
966 1254 0.2
966 1433 0.1
966 1482 0.8
966 1591 0.6
966 1674 0.6
967 1132 0.6
967 1141 0.2
967 1482 0.9
967 1674 0.6
968 57 0.8
968 58 0.8
968 307 0.5
968 323 0.6
968 690 0.2
968 848 0.7
968 849 0.2
968 958 0.2
968 1033 0.3
968 1395 0.7
968 1401 0.5
968 1562 0.8
970 955 0.6
971 1397 0.8
972 1603 0.5
973 954 0.4
975 845 0.4
975 971 0.3
977 906 0.3
979 1826 0.2
980 1826 0.4
981 1489 0.1
982 1141 0.9
984 929 0.2
984 1003 0.5
984 1303 0.4
984 1532 0.5
984 1736 0.7
986 160 0.3
986 1103 0.7
986 2039 0.8
986 2067 0.9
987 137 0.7
987 863 0.6
987 1643 0.8
987 2485 0.8
987 2606 0.4
987 2617 0.9
989 1516 0.5
990 1069 0.4
990 1419 0.2
991 1775 0.5
994 974 0.2
996 957 0.6
996 1231 0.4
996 1232 0.9
996 1233 0.1
996 1496 0.7
996 1691 0.3
996 1972 0.2
996 1986 0.3
996 2140 0.3
1001 932 0.2
1003 1736 0.8
1004 787 0.6
1004 792 0.2
1004 1005 0.7
1004 1344 0.5
1004 1365 0.4
1004 1470 0.2
1004 1898 0.3
1004 2029 0.5
1004 2147 0.8
1004 2183 0.2
1004 2484 0.6
1005 787 0.1
1005 792 0.5
1005 1004 0.8
1005 1344 0.5
1005 1365 0.1
1005 1470 0.2
1005 2147 0.1
1005 2351 0.3
1005 2484 0.3
1006 1314 0.5
1007 243 0.4
1007 473 0.2
1007 651 0.2
1007 877 0.2
1007 1026 0.2
1007 2041 0.4
1008 838 0.6
1008 1920 0.8
1008 2218 0.6
1008 2427 0.2
1009 1012 0.8
1009 1487 0.4
1011 878 0.8
1011 1012 0.5
1011 1183 0.9
1011 1652 0.5
1015 1057 0.4
1015 1092 0.6
1016 853 0.2
1016 997 0.6
1016 1339 0.2
1017 728 0.3
1017 729 0.8
1017 857 0.4
1017 944 0.2
1017 1071 0.1
1017 1111 0.5
1017 1206 0.4
1017 1306 0.8
1017 1467 0.8
1017 1671 0.1
1017 1730 0.3
1019 1143 0.4
1020 854 0.3
1020 863 0.3
1020 907 0.6
1020 927 0.6
1020 928 0.9
1020 1257 0.7
1020 1291 0.8
1021 2578 0.6
1024 1091 0.6
1026 877 0.4
1026 1389 0.4
1026 1450 0.4
1026 1713 0.8
1027 1106 0.7
1027 1434 0.2
1028 57 0.5
1028 1389 0.2
1029 207 0.8
1029 1038 0.1
1029 1043 0.3
1029 1436 0.6
1029 1611 0.3
1030 1091 0.1
1030 2457 0.8
1035 1731 0.7
1038 1043 0.8
1038 1471 0.5
1038 1611 0.3
1039 917 0.6
1039 1197 0.7
1043 1436 0.7
1044 1043 0.3
1044 1436 0.4
1047 1345 0.8
1048 604 0.8
1048 1345 0.5
1048 1356 0.6
1048 1421 0.9
1049 985 0.7
1051 1172 0.7
1051 1307 0.8
1051 1390 0.1
1051 1493 0.5
1051 1500 0.3
1051 1592 0.7
1053 601 0.4
1053 833 0.6
1053 1052 0.8
1053 1067 0.3
1054 854 0.5
1054 932 0.2
1054 1025 0.1
1054 1198 0.6
1054 1464 0.5
1054 1569 0.5
1054 1608 0.7
1059 1212 0.8
1059 2455 0.4
1060 1056 0.8
1061 1891 0.4
1061 2040 0.8
1062 1011 0.3
1062 1245 0.8
1062 1579 0.6
1062 1652 0.8
1063 1324 0.3
1063 2652 0.9
1064 1066 0.4
1064 1629 0.5
1065 1938 0.6
1066 1280 0.9
1068 835 0.4
1068 1802 0.2
1068 1815 0.7
1070 423 0.9
1070 1097 0.2
1070 1456 0.2
1070 1686 0.6
1073 840 0.1
1077 1079 0.7
1079 1077 0.1
1080 612 0.4
1080 865 0.3
1080 976 0.1
1080 1010 0.5
1080 1104 0.7
1080 1316 0.8
1080 1719 0.2
1080 1725 0.8
1081 815 0.3
1082 522 0.3
1083 522 0.3
1083 1082 0.9
1083 2313 0.4
1085 859 0.9
1085 992 0.4
1085 2036 0.7
1087 1077 0.8
1087 1079 0.9
1087 1546 0.7
1087 1583 0.2
1087 1642 0.8
1096 1434 0.5
1096 1457 0.5
1103 1371 0.2
1103 1414 0.6
1103 1480 0.4
1107 1066 0.2
1107 1306 0.4
1108 1618 0.6
1110 2152 0.8
1112 1102 0.5
1112 1413 0.8
1112 2293 0.8
1113 102 0.6
1113 927 0.5
1113 1074 0.3
1113 1404 0.4
1113 1513 0.4
1113 2416 0.8
1114 1381 0.5
1115 603 0.6
1115 1118 0.4
1115 1262 0.7
1115 1372 0.8
1115 1589 0.1
1115 1604 0.8
1115 1697 0.8
1117 32 0.2
1117 709 0.6
1117 737 0.9
1117 1594 0.6
1118 1226 0.7
1118 1262 0.4
1118 1589 0.8
1118 1604 0.2
1118 2333 0.9
1119 135 0.4
1119 1541 0.5
1120 2406 0.7
1121 1678 0.9
1121 2276 0.6
1122 644 0.3
1122 807 0.6
1122 1047 0.3
1122 1139 0.4
1122 1641 0.4
1123 595 0.5
1123 800 0.3
1123 1195 0.7
1124 76 0.9
1124 540 0.8
1124 542 0.6
1124 1177 0.3
1124 1189 0.3
1124 1484 0.1
1125 454 0.5
1125 1567 0.9
1125 1568 0.6
1126 818 0.1
1126 819 0.7
1126 858 0.8
1126 1484 0.3
1127 581 0.7
1127 924 0.3
1127 1213 0.7
1127 1498 0.7
1127 2490 0.2
1130 810 0.5
1130 815 0.2
1130 920 0.5
1130 1081 0.6
1130 1191 0.3
1130 1223 0.6
1131 960 0.8
1131 1335 0.4
1135 1265 0.1
1135 2282 0.2
1137 728 0.9
1137 801 0.9
1137 936 0.8
1137 1019 0.7
1137 1031 0.8
1137 1061 0.8
1137 1064 0.6
1137 1143 0.5
1137 1287 0.2
1137 1334 0.5
1137 1517 0.3
1137 1559 0.2
1137 1576 0.2
1137 1595 0.5
1137 1741 0.2
1139 807 0.1
1139 1421 0.6
1139 1598 0.8
1140 781 0.4
1140 1019 0.2
1140 1573 0.9
1140 1599 0.3
1141 812 0.6
1141 1312 0.4
1141 2295 0.8
1143 1019 0.5
1146 1324 0.4
1147 821 0.4
1147 1677 0.6
1149 1356 0.5
1149 1598 0.3
1150 1151 0.7
1150 1324 0.3
1151 1324 0.7
1152 1351 0.4
1154 857 0.8
1154 943 0.3
1154 1064 0.3
1154 1066 0.2
1154 1071 0.6
1154 1078 0.4
1154 1114 0.7
1154 1128 0.6
1154 1205 0.5
1154 1206 0.2
1154 1220 0.4
1154 1258 0.4
1154 1411 0.3
1154 1456 0.6
1154 1612 0.9
1154 1676 0.5
1155 820 0.7
1155 1532 0.3
1156 784 0.6
1156 786 0.7
1156 1408 0.1
1157 1014 0.8
1160 1486 0.7
1160 2565 0.3
1161 1167 0.1
1162 2325 0.6
1165 1585 0.4
1168 1331 0.8
1168 1332 0.1
1168 1333 0.6
1169 803 0.8
1170 1455 0.8
1171 518 0.3
1173 624 0.3
1173 916 0.7
1173 1142 0.6
1173 2109 0.9
1173 2342 0.4
1175 304 0.7
1175 415 0.5
1175 894 0.2
1175 903 0.3
1175 1034 0.7
1175 1075 0.6
1175 1103 0.2
1175 1136 0.9
1175 1298 0.7
1176 1326 0.6
1176 1629 0.4
1177 255 0.4
1177 2273 0.3
1178 1181 0.5
1178 1621 0.7
1178 1628 0.8
1179 855 0.4
1179 957 0.8
1179 996 0.1
1179 1035 0.8
1179 1100 0.3
1179 1231 0.5
1179 1232 0.2
1179 1233 0.9
1179 1363 0.5
1179 1477 0.3
1179 1689 0.6
1179 1691 0.4
1179 1737 0.3
1179 1738 0.6
1183 1074 0.7
1183 1685 0.6
1183 1727 0.3
1185 121 0.7
1185 142 0.5
1185 782 0.3
1185 845 0.8
1185 861 0.9
1185 1363 0.2
1185 1785 0.5
1185 2200 0.1
1186 1001 0.1
1186 1522 0.8
1192 693 0.3
1192 1054 0.6
1193 322 0.3
1194 1184 0.6
1195 595 0.1
1196 1324 0.1
1196 1631 0.7
1197 841 0.6
1199 419 0.3
1199 518 0.8
1199 860 0.6
1199 1171 0.2
1199 1297 0.3
1199 1684 0.8
1203 1184 0.1
1204 543 0.5
1204 780 0.5
1204 817 0.5
1204 882 0.6
1204 1120 0.7
1204 1196 0.4
1204 1412 0.3
1204 1631 0.8
1207 790 0.5
1207 1545 0.7
1208 901 0.4
1212 1248 0.2
1213 818 0.8
1213 819 0.4
1213 820 0.4
1213 1553 0.3
1215 1636 0.6
1216 581 0.7
1216 819 0.4
1216 820 0.2
1216 825 0.6
1216 826 0.7
1216 1210 0.6
1216 1700 0.4
1216 1708 0.4
1217 1036 0.2
1217 1300 0.6
1217 1572 0.6
1218 1350 0.2
1219 715 0.6
1219 834 0.9
1219 1036 0.3
1219 1300 0.9
1219 1425 0.6
1219 1517 0.1
1219 1531 0.7
1219 1572 0.1
1219 1671 0.3
1222 1798 0.7
1222 2704 0.5
1224 1608 0.3
1225 2674 0.3
1228 1237 0.4
1232 855 0.6
1232 957 0.3
1232 1231 0.2
1232 1233 0.5
1232 1986 0.6
1232 2087 0.4
1235 14 0.7
1235 791 0.5
1235 938 0.4
1235 978 0.5
1235 1188 0.4
1235 1227 0.8
1235 1264 0.3
1235 1276 0.2
1235 1511 0.3
1237 297 0.9
1237 383 0.3
1237 862 0.9
1237 1228 0.6
1237 1670 0.2
1238 1522 0.8
1239 1026 0.8
1239 1501 0.3
1239 1551 0.1
1241 85 0.3
1241 743 0.5
1241 842 0.8
1241 898 0.6
1241 913 0.3
1241 951 0.3
1241 988 0.7
1241 999 0.2
1241 1000 0.2
1241 1087 0.3
1241 1142 0.5
1241 1148 0.9
1241 1202 0.5
1241 1242 0.3
1241 1348 0.1
1242 85 0.4
1242 913 0.4
1242 951 0.3
1242 999 0.4
1242 1142 0.2
1242 1148 0.8
1242 1241 0.4
1242 1348 0.8
1243 940 0.1
1245 1597 0.4
