1000 100000
418 420 0.2
182 998 0.9
382 440 0.9
484 975 0.4
232 968 0.2
693 790 0.2
86 214 0.4
362 396 0.4
830 960 0.8
89 570 0.2
270 668 0.7
122 952 0.6
739 969 0.4
202 851 0.8
188 884 0.5
528 663 0.8
356 849 0.6
32 143 0.3
300 852 0.8
431 562 0.7
176 654 0.8
206 709 0.5
598 846 0.2
466 521 0.4
13 520 0.6
168 423 0.2
23 325 0.8
475 561 0.2
640 645 0.5
180 893 0.2
424 737 0.5
33 285 0.9
232 365 0.5
542 802 0.8
61 527 0.1
44 339 0.5
22 892 0.4
350 515 0.2
505 593 0.6
333 641 0.5
61 805 0.7
511 524 0.1
911 966 0.2
158 511 0.2
227 700 0.8
157 998 0.6
55 115 0.7
325 519 0.7
39 605 0.4
323 728 0.4
132 441 0.1
273 943 0.2
463 858 0.4
629 686 0.3
632 743 0.2
20 530 0.3
219 517 0.8
980 986 0.7
368 457 0.8
848 940 0.6
333 550 0.5
213 218 0.4
359 532 0.6
427 746 0.6
208 496 0.6
579 736 0.4
226 668 0.7
19 555 0.3
178 393 0.8
14 906 0.6
938 997 0.5
51 698 0.5
270 464 0.4
149 208 0.5
255 933 0.1
6 807 0.9
585 607 0.3
167 717 0.8
63 117 0.5
701 743 0.7
311 589 0.4
43 567 0.3
460 560 0.8
123 661 0.7
54 703 0.7
114 435 0.6
697 825 0.4
544 741 0.5
1 476 0.3
47 822 0.6
186 605 0.6
92 344 0.7
781 992 0.8
0 957 0.2
101 111 0.2
3 382 0.8
501 796 0.4
372 625 0.2
390 549 0.5
833 885 0.8
55 425 0.5
495 561 0.2
497 736 0.8
441 841 0.4
238 354 0.8
759 830 0.4
120 274 0.4
225 281 0.1
413 890 0.6
541 708 0.6
56 400 0.2
418 992 0.6
872 907 0.3
19 29 0.4
355 650 0.3
512 563 0.9
172 241 0.9
565 600 0.5
14 704 0.8
951 998 0.6
218 399 0.6
197 855 0.3
8 497 0.8
837 968 0.5
726 751 0.8
331 828 0.3
59 606 0.4
257 300 0.8
214 445 0.7
104 922 0.7
48 693 0.2
222 920 0.4
69 520 0.2
102 784 0.7
663 700 0.2
815 823 0.7
41 821 0.4
109 164 0.2
819 934 0.5
35 475 0.8
232 935 0.5
530 737 0.6
163 374 0.3
162 496 0.2
380 431 0.6
224 960 0.5
658 770 0.9
490 857 0.3
294 785 0.9
409 456 0.7
232 903 0.5
251 790 0.2
589 919 0.1
114 643 0.9
818 855 0.8
108 919 0.2
206 452 0.2
532 545 0.8
103 653 0.8
171 830 0.4
502 809 0.8
342 367 0.1
116 280 0.3
361 727 0.2
208 673 0.4
99 444 0.3
428 741 0.2
433 964 0.7
134 561 0.3
550 664 0.6
457 568 0.2
56 307 0.7
44 50 0.5
895 939 0.7
573 886 0.3
530 605 0.8
44 464 0.7
264 955 0.8
252 368 0.4
709 998 0.3
575 911 0.4
202 410 0.1
558 591 0.4
269 329 0.7
539 603 0.3
364 793 0.2
410 848 0.6
225 704 0.2
622 984 0.2
549 862 0.7
59 774 0.5
170 877 0.5
488 670 0.7
550 758 0.8
317 482 0.2
154 184 0.1
668 904 0.3
191 239 0.7
754 845 0.7
91 510 0.1
47 288 0.8
515 993 0.3
442 766 0.6
50 76 0.3
4 482 0.1
303 734 0.9
191 617 0.7
946 955 0.9
264 743 0.7
227 354 0.3
127 280 0.7
357 438 0.7
424 989 0.6
18 23 0.1
243 767 0.5
568 907 0.5
306 713 0.1
474 974 0.3
42 593 0.3
376 930 0.6
54 710 0.5
591 667 0.4
143 416 0.3
47 294 0.6
327 921 0.8
181 270 0.7
584 827 0.8
324 426 0.2
762 846 0.2
375 570 0.5
14 323 0.5
588 789 0.2
194 239 0.3
156 895 0.2
83 540 0.7
485 987 0.6
6 541 0.1
518 677 0.3
443 507 0.8
574 826 0.6
145 616 0.5
412 989 0.6
168 971 0.9
51 273 0.3
93 637 0.2
245 478 0.6
693 766 0.9
78 820 0.9
391 663 0.3
175 477 0.5
189 541 0.2
47 437 0.6
364 707 0.5
132 737 0.6
668 762 0.4
113 940 0.4
96 355 0.3
591 741 0.9
186 270 0.9
223 340 0.1
226 710 0.4
102 413 0.4
346 577 0.3
331 700 0.5
564 640 0.1
704 878 0.1
692 881 0.2
516 983 0.2
856 858 0.3
158 420 0.6
425 840 0.7
32 962 0.5
189 629 0.4
397 739 0.9
568 876 0.5
482 917 0.1
490 683 0.8
658 938 0.6
243 596 0.4
462 542 0.6
597 801 0.7
683 969 0.1
436 488 0.2
186 441 0.6
593 602 0.5
621 667 0.4
2 492 0.1
20 766 0.5
507 807 0.5
53 489 0.3
153 323 0.4
154 826 0.8
538 633 0.8
205 973 0.8
358 695 0.2
47 121 0.1
198 586 0.5
189 330 0.5
185 356 0.2
275 449 0.5
367 975 0.2
215 761 0.8
455 835 0.1
99 505 0.1
426 629 0.3
168 448 0.4
215 502 0.8
527 760 0.5
771 856 0.3
167 615 0.6
68 439 0.3
184 739 0.1
614 832 0.3
40 570 0.3
188 393 0.6
250 428 0.8
891 993 0.4
72 160 0.4
3 784 0.7
693 810 0.9
620 975 0.7
517 865 0.3
441 873 0.1
368 435 0.3
3 321 0.2
95 940 0.8
444 535 0.2
330 877 0.6
666 699 0.5
91 461 0.5
171 934 0.4
635 980 0.7
412 523 0.3
621 693 0.7
417 925 0.7
81 209 0.4
522 618 0.8
87 896 0.4
426 700 0.5
676 683 0.9
335 637 0.5
90 881 0.4
128 383 0.1
130 819 0.7
861 984 0.8
403 499 0.5
12 368 0.7
352 881 0.4
72 473 0.6
549 707 0.6
96 358 0.2
233 696 0.7
138 568 0.3
450 781 0.7
598 908 0.1
450 844 0.3
564 591 0.4
218 587 0.6
507 968 0.6
286 861 0.2
94 426 0.2
328 403 0.1
402 520 0.6
245 834 0.6
617 802 0.1
241 355 0.6
33 340 0.3
275 940 0.8
93 887 0.2
452 618 0.5
168 866 0.8
528 669 0.2
323 621 0.3
184 457 0.2
492 611 0.7
784 962 0.4
542 546 0.2
288 976 0.7
119 825 0.7
114 973 0.2
447 876 0.9
235 756 0.4
168 216 0.3
632 666 0.8
460 473 0.4
682 700 0.5
448 908 0.4
106 293 0.7
34 593 0.7
404 430 0.9
743 837 0.8
141 328 0.3
14 223 0.2
506 760 0.7
541 818 0.8
118 315 0.6
329 544 0.1
305 616 0.8
323 444 0.5
670 803 0.5
98 603 0.8
649 785 0.3
382 819 0.3
11 65 0.6
541 985 0.7
323 645 0.8
738 912 0.7
582 988 0.7
92 695 0.5
606 932 0.9
243 978 0.4
88 352 0.2
161 760 0.5
16 752 0.3
123 530 0.5
847 898 0.8
201 873 0.4
323 584 0.5
33 591 0.3
565 567 0.5
272 688 0.3
567 600 0.4
487 723 0.6
7 845 0.6
334 957 0.9
516 742 0.9
249 312 0.5
397 421 0.6
211 482 0.4
527 584 0.2
15 370 0.5
789 873 0.4
153 895 0.8
372 398 0.1
146 266 0.3
197 638 0.6
323 654 0.1
266 464 0.6
399 417 0.7
93 443 0.3
141 993 0.2
227 387 0.4
174 856 0.7
404 411 0.5
356 526 0.2
258 302 0.9
167 847 0.3
53 599 0.9
587 798 0.3
296 555 0.4
323 436 0.3
457 724 0.1
223 242 0.4
949 987 0.4
89 517 0.3
312 463 0.6
700 749 0.5
136 777 0.4
494 912 0.7
504 602 0.4
8 431 0.3
383 962 0.2
565 832 0.5
438 479 0.5
520 880 0.4
934 954 0.6
230 666 0.8
326 795 0.5
313 690 0.2
32 271 0.9
39 944 0.7
467 531 0.3
82 469 0.2
413 886 0.6
163 201 0.3
311 868 0.4
221 790 0.5
196 641 0.1
649 740 0.2
202 663 0.8
151 751 0.9
577 698 0.5
14 696 0.4
571 832 0.1
461 966 0.7
342 788 0.2
858 910 0.3
62 707 0.6
218 524 0.7
334 465 0.6
438 627 0.9
48 771 0.2
634 970 0.8
868 916 0.3
76 788 0.2
284 416 0.8
160 187 0.6
991 995 0.2
376 811 0.2
215 617 0.2
710 921 0.3
719 944 0.1
176 780 0.7
379 909 0.7
132 823 0.8
403 928 0.5
47 349 0.1
101 163 0.6
454 543 0.6
83 886 0.6
197 861 0.2
654 748 0.7
186 911 0.8
376 488 0.2
37 240 0.4
269 573 0.3
701 831 0.3
11 697 0.8
944 971 0.2
962 969 0.3
169 727 0.9
162 403 0.3
689 792 0.9
118 671 0.8
666 755 0.6
17 790 0.2
665 936 0.5
186 619 0.3
266 651 0.7
54 181 0.7
971 973 0.7
401 558 0.7
356 366 0.1
744 998 0.5
331 421 0.3
469 947 0.5
93 689 0.3
0 431 0.8
104 607 0.6
67 160 0.6
848 910 0.2
191 413 0.6
475 871 0.5
376 793 0.8
5 885 0.7
131 919 0.3
682 805 0.5
231 676 0.8
779 930 0.3
2 52 0.1
111 904 0.2
162 964 0.4
287 914 0.2
578 712 0.2
354 828 0.6
773 977 0.3
207 452 0.8
185 802 0.3
81 813 0.5
375 692 0.6
880 915 0.3
207 514 0.7
239 909 0.3
803 844 0.9
256 430 0.6
823 957 0.8
504 854 0.6
194 307 0.2
671 760 0.6
394 464 0.4
41 123 0.7
38 51 0.2
322 404 0.5
312 538 0.7
857 988 0.2
182 446 0.7
77 764 0.2
0 281 0.5
286 874 0.5
138 303 0.4
469 865 0.6
682 933 0.4
186 196 0.5
114 568 0.3
298 773 0.6
151 291 0.4
587 744 0.8
100 200 0.3
666 893 0.5
22 250 0.6
170 606 0.6
168 451 0.5
611 896 0.6
571 951 0.6
565 998 0.6
153 176 0.2
588 878 0.5
403 886 0.3
597 903 0.9
136 302 0.2
93 501 0.8
290 605 0.2
192 515 0.5
366 376 0.8
340 875 0.4
448 778 0.1
198 338 0.5
91 249 0.4
564 902 0.3
122 299 0.6
284 513 0.6
146 876 0.4
312 894 0.2
141 791 0.8
37 398 0.9
896 961 0.2
676 782 0.6
473 934 0.2
93 738 0.6
292 605 0.7
356 939 0.3
629 843 0.9
72 84 0.9
109 143 0.7
46 831 0.3
462 989 0.3
273 545 0.3
146 566 0.2
92 496 0.4
275 950 0.8
264 792 0.4
323 424 0.5
726 744 0.7
654 744 0.9
44 174 0.3
165 770 0.9
327 865 0.5
193 339 0.9
354 587 0.6
649 827 0.8
240 872 0.2
147 964 0.8
578 729 0.8
79 802 0.2
198 525 0.6
53 521 0.4
278 569 0.3
3 345 0.7
394 894 0.3
83 682 0.7
465 932 0.7
700 936 0.8
502 779 0.4
73 263 0.3
778 947 0.6
452 801 0.3
198 254 0.5
115 956 0.1
501 513 0.4
16 802 0.3
500 785 0.4
575 772 0.5
101 900 0.3
165 910 0.7
653 794 0.7
169 174 0.4
481 998 0.4
486 898 0.1
522 968 0.3
596 766 0.6
515 998 0.3
76 865 0.1
231 239 0.7
503 849 0.6
315 938 0.5
60 938 0.6
589 929 0.6
218 764 0.8
541 932 0.5
198 301 0.6
244 982 0.5
82 498 0.5
559 913 0.2
77 732 0.4
619 710 0.3
533 945 0.8
246 654 0.3
766 810 0.8
233 239 0.8
208 987 0.2
126 761 0.6
776 971 0.2
174 538 0.3
325 474 0.6
209 243 0.4
356 562 0.8
90 804 0.8
123 844 0.4
45 189 0.7
512 893 0.4
383 541 0.9
105 774 0.7
379 599 0.5
652 661 0.5
301 338 0.6
289 982 0.8
339 724 0.4
39 288 0.1
223 814 0.3
614 768 0.3
667 948 0.5
399 828 0.7
361 663 0.8
643 665 0.1
422 744 0.3
270 306 0.3
641 789 0.2
354 959 0.6
750 818 0.3
570 647 0.5
66 475 0.1
38 289 0.3
275 658 0.5
504 724 0.5
79 228 0.4
464 878 0.5
32 634 0.5
174 947 0.2
127 786 0.6
816 861 0.1
168 391 0.8
43 51 0.6
194 479 0.5
87 613 0.6
152 308 0.6
113 817 0.5
39 430 0.6
782 807 0.6
31 678 0.1
587 764 0.5
170 268 0.4
109 726 0.2
130 427 0.2
524 787 0.1
96 433 0.7
399 562 0.1
512 905 0.6
103 299 0.8
80 771 0.4
176 424 0.8
62 559 0.8
333 425 0.9
637 699 0.7
557 890 0.7
188 291 0.9
59 311 0.9
289 610 0.3
414 432 0.4
504 798 0.5
175 561 0.2
266 965 0.9
573 741 0.6
463 821 0.3
366 681 0.7
112 619 0.2
633 911 0.9
204 743 0.7
0 723 0.5
379 568 0.5
37 517 0.1
418 886 0.8
855 861 0.5
189 724 0.2
179 248 0.8
644 740 0.8
214 345 0.7
597 601 0.2
135 632 0.4
506 993 0.6
168 220 0.6
329 957 0.5
699 782 0.6
479 775 0.3
116 279 0.3
155 683 0.4
114 219 0.5
379 862 0.4
480 614 0.6
450 536 0.6
533 824 0.8
11 672 0.7
233 992 0.3
405 584 0.9
25 629 0.6
209 328 0.8
160 877 0.3
149 624 0.3
17 713 0.4
214 703 0.7
21 736 0.3
588 810 0.4
231 298 0.3
44 227 0.1
190 383 0.7
755 944 0.8
111 598 0.3
425 462 0.4
520 668 0.1
197 939 0.5
421 788 0.3
213 415 0.1
620 844 0.3
700 958 0.2
147 151 0.7
540 685 0.2
524 682 0.6
398 696 0.5
566 593 0.3
444 594 0.2
218 356 0.2
350 649 0.7
370 536 0.2
229 797 0.1
95 539 0.8
329 700 0.8
311 405 0.3
533 690 0.5
63 657 0.4
323 591 0.8
519 712 0.5
95 938 0.7
900 963 0.8
0 747 0.2
643 877 0.1
44 682 0.8
688 988 0.2
129 647 0.7
128 627 0.6
677 816 0.6
858 879 0.4
401 798 0.4
390 941 0.8
519 716 0.8
215 689 0.8
682 758 0.7
52 536 0.8
357 507 0.8
255 331 0.7
359 698 0.6
526 902 0.1
758 805 0.7
621 823 0.7
137 381 0.9
16 998 0.1
223 339 0.4
103 714 0.8
430 913 0.6
438 888 0.5
629 735 0.4
186 506 0.2
256 557 0.2
198 635 0.6
336 901 0.4
28 304 0.7
748 849 0.9
181 844 0.7
255 379 0.4
270 423 0.8
146 958 0.8
425 437 0.7
367 533 0.7
88 121 0.7
92 810 0.2
185 424 0.8
309 367 0.3
527 587 0.7
845 876 0.7
785 810 0.8
219 510 0.7
61 270 0.6
124 671 0.8
209 502 0.3
96 948 0.3
356 710 0.8
9 254 0.5
67 130 0.6
340 892 0.9
455 532 0.4
413 891 0.9
176 561 0.3
203 987 0.5
731 744 0.3
442 850 0.9
384 575 0.8
106 811 0.3
412 827 0.5
308 690 0.3
209 850 0.1
168 387 0.2
120 584 0.5
334 771 0.1
264 400 0.3
236 858 0.1
618 890 0.8
226 435 0.9
630 661 0.7
75 622 0.4
90 755 0.3
584 713 0.1
826 894 0.3
896 915 0.4
354 741 0.5
167 303 0.1
290 633 0.7
121 871 0.8
32 606 0.3
262 933 0.4
475 793 0.3
206 978 0.5
150 516 0.3
305 965 0.7
119 166 0.3
212 786 0.7
161 780 0.6
28 728 0.6
201 621 0.6
293 951 0.6
14 399 0.2
233 993 0.2
298 965 0.3
748 802 0.6
328 748 0.4
73 209 0.3
638 927 0.9
284 346 0.3
340 622 0.6
526 527 0.8
307 761 0.6
466 615 0.4
321 327 0.1
277 967 0.6
311 676 0.3
61 124 0.7
138 369 0.2
731 833 0.4
177 550 0.4
412 614 0.9
579 974 0.5
76 249 0.5
25 504 0.2
638 734 0.7
312 920 0.5
499 784 0.7
217 845 0.5
588 823 0.8
3 130 0.3
607 685 0.7
218 589 0.5
429 755 0.2
76 633 0.5
675 734 0.2
28 987 0.7
535 747 0.6
76 575 0.7
196 914 0.9
290 819 0.2
605 773 0.4
618 783 0.9
236 423 0.6
515 709 0.6
894 921 0.7
131 384 0.7
566 602 0.8
718 954 0.1
372 628 0.5
939 943 0.2
317 520 0.5
142 787 0.1
473 718 0.6
610 978 0.8
110 563 0.4
121 536 0.6
130 787 0.7
554 614 0.8
407 989 0.3
825 971 0.7
550 588 0.3
215 572 0.2
424 500 0.4
62 941 0.6
146 616 0.3
28 964 0.5
222 938 0.5
94 686 0.5
273 507 0.8
87 196 0.7
23 845 0.8
358 930 0.6
365 555 0.4
61 242 0.3
331 447 0.9
795 952 0.1
36 273 0.7
213 741 0.3
438 708 0.1
50 354 0.8
167 874 0.3
185 245 0.6
443 761 0.3
108 897 0.3
230 909 0.2
90 342 0.8
100 203 0.1
165 195 0.3
127 370 0.7
378 793 0.5
20 500 0.6
752 943 0.8
381 660 0.2
200 462 0.4
78 254 0.3
282 871 0.4
625 924 0.7
306 906 0.6
777 990 0.5
46 549 0.9
717 807 0.8
169 448 0.9
176 953 0.6
121 364 0.7
494 922 0.4
120 813 0.8
520 848 0.7
268 918 0.7
203 246 0.5
746 959 0.5
49 916 0.8
402 442 0.8
482 899 0.5
310 561 0.2
475 611 0.6
398 913 0.2
514 958 0.4
275 463 0.3
482 873 0.8
635 767 0.5
328 935 0.3
687 839 0.2
693 841 0.8
420 781 0.6
849 992 0.6
340 648 0.4
120 165 0.3
176 998 0.8
66 397 0.2
202 770 0.8
425 748 0.1
606 939 0.8
393 951 0.8
156 456 0.8
388 751 0.2
153 667 0.7
528 605 0.3
14 826 0.3
179 862 0.7
622 855 0.5
23 145 0.6
666 941 0.3
45 990 0.6
300 656 0.2
614 806 0.3
139 162 0.4
577 943 0.8
357 951 0.3
280 338 0.7
0 399 0.2
446 885 0.6
375 484 0.5
760 805 0.8
92 458 0.4
108 354 0.2
8 61 0.7
588 957 0.9
143 344 0.6
177 316 0.5
350 715 0.2
368 845 0.9
274 871 0.2
321 643 0.4
245 277 0.6
412 987 0.4
591 925 0.9
141 403 0.1
573 811 0.5
118 449 0.3
385 991 0.8
292 525 0.6
159 919 0.8
92 780 0.8
63 870 0.9
637 983 0.3
235 457 0.6
741 895 0.4
230 549 0.8
36 842 0.7
79 951 0.2
369 784 0.7
655 680 0.6
2 113 0.3
277 932 0.6
339 387 0.2
583 757 0.4
64 745 0.8
420 749 0.2
685 890 0.5
458 810 0.2
442 598 0.5
699 784 0.7
331 387 0.2
528 690 0.7
49 92 0.7
36 311 0.2
639 779 0.2
121 620 0.6
31 813 0.2
91 830 0.2
376 611 0.4
256 367 0.9
60 603 0.6
644 914 0.7
679 779 0.7
222 770 0.6
43 106 0.4
59 251 0.1
174 193 0.9
329 524 0.5
463 915 0.7
146 819 0.4
203 291 0.4
352 947 0.6
6 156 0.3
76 227 0.1
429 937 0.9
395 465 0.3
162 676 0.2
915 961 0.1
700 977 0.9
103 276 0.4
457 754 0.9
346 698 0.4
102 985 0.8
276 771 0.6
223 465 0.4
303 859 0.2
55 100 0.3
282 613 0.3
135 683 0.3
22 433 0.2
335 864 0.8
740 757 0.5
862 983 0.8
356 784 0.7
537 979 0.8
14 218 0.7
245 964 0.2
7 958 0.5
110 512 0.2
481 645 0.3
332 621 0.7
113 669 0.4
385 601 0.2
216 720 0.8
386 505 0.6
323 488 0.7
524 629 0.1
68 87 0.5
74 670 0.3
902 942 0.1
574 640 0.9
157 200 0.2
176 664 0.2
120 437 0.3
169 669 0.6
349 803 0.6
408 679 0.8
641 725 0.3
524 593 0.7
202 222 0.2
21 526 0.2
450 975 0.7
322 719 0.3
788 977 0.2
112 463 0.6
434 812 0.3
256 831 0.1
571 930 0.7
14 819 0.8
397 717 0.8
225 332 0.6
270 498 0.6
801 975 0.2
875 918 0.6
435 788 0.3
255 648 0.3
63 497 0.4
83 748 0.3
242 736 0.1
22 480 0.3
118 211 0.1
19 294 0.6
340 638 0.6
400 632 0.5
235 960 0.5
53 259 0.4
349 821 0.3
304 949 0.1
706 983 0.3
254 860 0.9
186 785 0.7
366 450 0.4
97 979 0.2
40 237 0.9
8 671 0.8
385 683 0.6
37 754 0.5
61 323 0.7
51 143 0.5
429 533 0.9
221 589 0.7
3 327 0.1
127 664 0.3
66 512 0.2
120 619 0.5
221 682 0.8
652 775 0.3
17 966 0.3
710 908 0.3
682 752 0.6
304 358 0.3
56 968 0.4
526 671 0.4
334 956 0.2
173 658 0.2
123 770 0.8
277 291 0.6
919 927 0.8
243 740 0.4
214 965 0.5
331 934 0.2
399 741 0.7
387 973 0.8
306 448 0.8
273 416 0.8
895 967 0.2
883 999 0.3
217 368 0.4
596 624 0.2
328 740 0.7
622 812 0.6
601 637 0.6
511 734 0.6
137 192 0.5
19 459 0.2
295 335 0.3
825 913 0.2
39 390 0.1
456 605 0.2
41 294 0.1
780 957 0.8
63 675 0.3
242 686 0.4
156 405 0.3
304 987 0.6
574 693 0.4
245 956 0.5
160 918 0.4
303 927 0.5
106 709 0.5
447 907 0.3
524 541 0.5
75 239 0.4
66 837 0.6
156 158 0.7
359 393 0.2
117 591 0.3
335 608 0.7
678 852 0.8
587 593 0.2
460 616 0.7
383 812 0.1
369 682 0.9
315 546 0.6
61 587 0.4
669 727 0.2
409 996 0.7
821 844 0.2
123 997 0.6
143 157 0.6
683 922 0.2
6 499 0.4
151 964 0.1
562 966 0.3
310 571 0.4
249 844 0.4
24 803 0.7
620 966 0.4
170 892 0.7
202 896 0.6
327 575 0.8
597 793 0.9
436 725 0.5
550 873 0.1
683 807 0.7
206 811 0.4
446 728 0.2
134 779 0.7
123 124 0.4
19 81 0.9
140 620 0.2
50 643 0.5
1 191 0.8
30 722 0.1
646 825 0.3
117 339 0.2
651 866 0.4
207 922 0.5
800 922 0.2
67 798 0.2
365 508 0.7
121 148 0.8
1 440 0.5
48 138 0.6
434 932 0.2
5 795 0.5
497 587 0.3
223 728 0.3
384 704 0.9
356 563 0.2
502 584 0.7
672 755 0.8
63 814 0.5
577 702 0.5
334 591 0.1
236 940 0.7
558 952 0.3
401 578 0.6
318 783 0.8
199 293 0.7
30 915 0.3
176 650 0.5
318 635 0.2
203 419 0.8
452 666 0.9
395 874 0.6
69 880 0.5
13 118 0.2
685 855 0.5
508 649 0.4
36 807 0.6
275 492 0.3
79 188 0.9
17 741 0.8
131 665 0.1
340 874 0.3
459 790 0.5
40 862 0.5
264 867 0.1
370 475 0.2
81 120 0.9
746 870 0.2
791 832 0.2
399 590 0.6
35 996 0.8
369 420 0.8
281 736 0.6
788 931 0.5
14 435 0.5
452 969 0.7
732 999 0.6
11 298 0.6
270 397 0.7
527 588 0.5
96 584 0.6
313 776 0.3
339 574 0.7
464 528 0.7
490 890 0.7
95 722 0.1
71 764 0.7
535 790 0.2
512 683 0.1
68 860 0.7
240 406 0.7
107 231 0.8
466 749 0.2
387 936 0.4
304 993 0.4
793 893 0.8
193 266 0.2
34 798 0.5
641 850 0.4
27 955 0.7
309 619 0.3
334 606 0.4
241 584 0.6
267 504 0.3
73 972 0.8
241 948 0.2
207 255 0.1
584 895 0.2
606 895 0.7
231 233 0.8
113 463 0.5
336 892 0.6
154 488 0.3
656 914 0.9
643 784 0.5
98 904 0.5
390 975 0.3
208 462 0.1
570 975 0.6
930 998 0.9
367 765 0.3
214 423 0.6
502 654 0.7
676 709 0.2
130 724 0.4
191 393 0.8
590 774 0.8
159 833 0.3
663 966 0.3
544 599 0.5
359 541 0.5
162 732 0.2
312 727 0.4
717 739 0.5
233 563 0.4
808 830 0.7
6 939 0.4
255 638 0.1
445 448 0.3
117 189 0.6
469 690 0.6
33 750 0.5
434 706 0.2
101 997 0.5
350 644 0.5
665 724 0.2
618 978 0.4
375 941 0.2
145 854 0.8
683 752 0.3
393 930 0.3
271 673 0.8
22 949 0.7
192 271 0.5
363 693 0.5
437 492 0.8
135 800 0.2
485 750 0.3
280 803 0.5
24 635 0.7
57 67 0.5
591 927 0.8
282 850 0.4
593 859 0.6
553 555 0.6
515 780 0.1
394 633 0.7
376 803 0.3
73 530 0.6
269 512 0.8
214 563 0.1
710 781 0.4
124 917 0.4
165 997 0.8
310 709 0.4
305 464 0.5
435 575 0.1
181 236 0.8
406 473 0.2
351 431 0.5
225 747 0.6
399 578 0.5
170 189 0.4
304 964 0.3
227 643 0.2
365 652 0.9
356 969 0.7
520 704 0.7
552 666 0.5
469 765 0.1
66 618 0.9
30 536 0.7
318 721 0.6
85 301 0.6
555 785 0.4
455 733 0.6
406 753 0.8
136 354 0.4
177 495 0.6
403 596 0.2
311 431 0.6
626 972 0.4
347 583 0.4
285 465 0.6
73 711 0.5
434 708 0.5
59 303 0.5
269 739 0.4
96 271 0.3
156 780 0.7
680 903 0.7
801 968 0.6
244 985 0.6
507 618 0.5
550 640 0.2
333 630 0.3
556 964 0.7
96 840 0.5
110 450 0.5
82 252 0.2
289 869 0.3
648 734 0.8
307 627 0.9
613 896 0.3
758 891 0.3
180 298 0.8
48 526 0.3
398 668 0.8
686 749 0.7
81 748 0.9
522 867 0.2
75 618 0.5
488 802 0.4
107 470 0.6
0 276 0.6
197 685 0.4
294 603 0.8
499 811 0.6
710 965 0.3
534 685 0.5
355 500 0.8
273 930 0.7
464 469 0.6
317 853 0.3
578 974 0.4
210 846 0.3
601 972 0.4
70 600 0.2
481 774 0.2
129 409 0.3
58 191 0.4
172 246 0.8
502 806 0.3
438 886 0.5
604 946 0.1
162 987 0.6
24 637 0.7
223 386 0.3
804 921 0.1
511 999 0.6
433 478 0.8
692 825 0.9
443 683 0.4
528 844 0.7
624 998 0.1
562 828 0.6
223 505 0.5
357 685 0.2
393 949 0.6
226 973 0.7
376 597 0.6
10 645 0.6
241 728 0.4
597 752 0.2
681 911 0.9
33 629 0.5
59 242 0.3
108 591 0.5
419 565 0.9
79 405 0.4
214 663 0.6
182 956 0.4
255 440 0.2
597 891 0.6
421 514 0.6
1 512 0.4
442 940 0.7
575 669 0.8
19 328 0.4
542 565 0.1
142 990 0.2
310 555 0.2
493 856 0.1
118 270 0.6
353 554 0.4
683 992 0.8
27 867 0.1
356 758 0.4
635 761 0.8
463 778 0.4
564 584 0.6
505 936 0.2
253 325 0.7
364 687 0.2
697 913 0.5
754 865 0.5
184 368 0.5
783 991 0.2
356 638 0.2
54 464 0.7
122 657 0.2
864 985 0.5
324 741 0.4
498 947 0.2
593 959 0.8
333 664 0.7
208 751 0.9
945 971 0.1
315 459 0.2
248 862 0.2
409 975 0.7
454 487 0.7
178 623 0.8
116 202 0.8
215 807 0.8
413 622 0.6
271 987 0.1
123 813 0.5
406 898 0.3
11 375 0.6
412 433 0.8
183 447 0.2
801 980 0.2
233 503 0.4
102 466 0.4
835 857 0.2
340 373 0.6
536 687 0.8
446 810 0.9
158 524 0.1
894 908 0.6
429 913 0.4
449 720 0.4
376 996 0.8
544 919 0.8
742 767 0.7
911 950 0.6
89 107 0.7
273 617 0.2
744 942 0.1
966 969 0.4
774 919 0.6
361 830 0.9
294 495 0.5
651 718 0.6
639 652 0.6
350 478 0.9
161 221 0.5
485 943 0.9
280 658 0.8
67 746 0.3
15 914 0.9
814 833 0.6
559 772 0.1
131 253 0.6
802 956 0.1
285 503 0.8
324 503 0.4
371 440 0.7
371 406 0.7
0 810 0.4
42 142 0.2
295 414 0.8
559 625 0.3
159 884 0.3
33 465 0.1
84 473 0.4
47 366 0.7
433 987 0.6
409 536 0.7
345 411 0.7
968 991 0.7
533 804 0.6
232 822 0.4
689 743 0.9
529 736 0.3
106 999 0.4
496 810 0.4
449 538 0.5
102 983 0.1
437 711 0.5
202 391 0.8
176 278 0.3
120 181 0.9
272 622 0.6
270 700 0.6
605 908 0.4
640 815 0.3
656 809 0.4
434 847 0.3
765 788 0.4
234 995 0.5
138 290 0.4
172 957 0.4
791 886 0.5
515 779 0.1
352 469 0.9
62 360 0.6
739 754 0.5
179 849 0.4
427 665 0.3
391 658 0.4
564 696 0.7
494 540 0.5
304 571 0.9
620 772 0.7
565 964 0.6
177 553 0.9
433 515 0.6
5 929 0.1
496 811 0.8
20 993 0.6
11 90 0.3
48 387 0.3
572 995 0.8
640 895 0.6
757 996 0.9
138 686 0.8
174 704 0.6
278 350 0.3
72 629 0.6
8 774 0.3
461 700 0.4
840 989 0.8
359 609 0.8
291 951 0.2
663 880 0.6
222 374 0.5
481 505 0.3
413 541 0.4
748 998 0.5
302 790 0.2
302 497 0.1
442 539 0.8
631 660 0.6
63 142 0.7
219 990 0.4
